year,origin,origin_code,origin_region,origin_lat,origin_lon,destination,destination_code,destination_region,destination_lat,destination_lon,is_interstate,is_cross_region,distance_km,tourist_flow_thousands,dest_total_tourists_thousands,origin_market_share_pct,dest_alos_days,dest_spend_per_night_rm,dest_accommodation_expenditure_rm_million,dest_aor_pct,dest_rooms_count,dest_domestic_hotel_guests,dest_foreign_hotel_guests,dest_foreign_guest_share_pct,corridor_implied_accom_spend_rm_million,flow_2019_thousands,recovery_rate_vs_2019_pct,corridor_trajectory_class,dest_alos,dest_spend_per_tourist,dest_spend_per_night,dest_accom_share,dest_accom_expenditure_m,corridor_tier,origin_share_of_dest_pct
2025,Johor,MY-01,Southern,1.9344,103.3587,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,True,False,215.11,76.891,906.098,8.49,2.5,31.44,71.17,56.0,2656.0,566830.0,222220.0,28.16,6.04,12.141,633.3,Resilient Anchor,2.5,78.55,31.44,0.0576,71.17,Lower Strategic Priority,8.51
2025,Pulau Pinang,MY-07,Northern,5.4141,100.3288,Melaka,MY-04,Southern,2.2458,102.2741,True,False,413.14,74.643,7178.691,1.04,2.11,63.0,954.52,46.1,20655.0,3484720.0,1654330.0,32.19,9.92,55.612,134.2,Resilient Anchor,2.11,132.97,63.0,0.1093,954.52,Lower Strategic Priority,1.06
2025,Sabah,MY-12,East Malaysia,5.9788,116.0753,Johor,MY-01,Southern,1.9344,103.3587,True,True,1480.31,73.52,9821.9,0.75,2.68,42.98,1131.27,54.2,35799.0,7382730.0,3250524.0,30.57,8.47,9.546,770.2,Resilient Anchor,2.68,115.18,42.98,0.1297,1131.27,Lower Strategic Priority,1.15
2025,Sabah,MY-12,East Malaysia,5.9788,116.0753,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,False,121.31,71.595,266.78499999999997,26.84,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,12.15,30.621,233.8,Resilient Anchor,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,27.12
2025,Selangor,MY-10,Central,3.0738,101.5183,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,True,False,25.69,71.394,906.098,7.88,2.5,31.44,71.17,56.0,2656.0,566830.0,222220.0,28.16,5.61,2.03,3516.9,Resilient Anchor,2.5,78.55,31.44,0.0576,71.17,Lower Strategic Priority,7.9
2025,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,Kelantan,MY-03,East Coast,5.3117,102.004,True,False,267.42,71.385,6512.13,1.1,2.98,25.11,486.94,43.5,6392.0,1399111.0,59329.0,4.07,5.34,30.35,235.2,Resilient Anchor,2.98,74.77,25.11,0.0929,486.94,Lower Strategic Priority,1.27
2025,Kelantan,MY-03,East Coast,5.3117,102.004,Negeri Sembilan,MY-05,Central,2.7258,102.243,True,False,288.76,66.973,6547.023,1.02,2.29,37.78,567.6,44.2,11527.0,2154435.0,497085.0,18.75,5.81,52.715,127.0,Resilient Anchor,2.29,86.7,37.78,0.0869,567.6,Lower Strategic Priority,1.1
2025,Negeri Sembilan,MY-05,Central,2.7258,102.243,Pulau Pinang,MY-07,Northern,5.4141,100.3288,True,False,366.64,65.536,5629.544,1.16,2.65,72.28,1079.52,58.6,28045.0,5293653.0,3472459.0,39.61,12.57,43.808,149.6,Resilient Anchor,2.65,191.76,72.28,0.1271,1079.52,Growth Opportunity,1.24
2025,Perlis,MY-09,Northern,6.4449,100.2048,Negeri Sembilan,MY-05,Central,2.7258,102.243,True,False,471.21,64.994,6547.023,0.99,2.29,37.78,567.6,44.2,11527.0,2154435.0,497085.0,18.75,5.63,15.411,421.7,Resilient Anchor,2.29,86.7,37.78,0.0869,567.6,Lower Strategic Priority,1.07
2025,Sabah,MY-12,East Malaysia,5.9788,116.0753,Pulau Pinang,MY-07,Northern,5.4141,100.3288,True,True,1743.35,64.458,5629.544,1.14,2.65,72.28,1079.52,58.6,28045.0,5293653.0,3472459.0,39.61,12.36,14.096,457.3,Resilient Anchor,2.65,191.76,72.28,0.1271,1079.52,Growth Opportunity,1.21
2025,Terengganu,MY-11,East Coast,4.881,103.1167,Sarawak,MY-13,East Malaysia,2.5574,113.0012,True,True,1126.73,64.251,6329.894,1.02,3.1,44.42,872.6,47.3,28236.0,5760526.0,1222481.0,17.51,8.86,4.457,1441.6,Resilient Anchor,3.1,137.85,44.42,0.0955,872.6,Growth Opportunity,2.92
2025,Pahang,MY-06,East Coast,3.8126,102.3256,Sarawak,MY-13,East Malaysia,2.5574,113.0012,True,True,1193.4,63.906,6329.894,1.01,3.1,44.42,872.6,47.3,28236.0,5760526.0,1222481.0,17.51,8.81,3.686,1733.7,Resilient Anchor,3.1,137.85,44.42,0.0955,872.6,Growth Opportunity,2.9
2025,Negeri Sembilan,MY-05,Central,2.7258,102.243,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,True,False,64.67,63.288,906.098,6.98,2.5,31.44,71.17,56.0,2656.0,566830.0,222220.0,28.16,4.97,9.829,643.9,Resilient Anchor,2.5,78.55,31.44,0.0576,71.17,Lower Strategic Priority,7.01
2025,Pahang,MY-06,East Coast,3.8126,102.3256,Perlis,MY-09,Northern,6.4449,100.2048,True,False,375.27,60.726,1474.936,4.12,2.25,35.64,118.12,41.7,1553.0,324884.0,8334.0,2.5,4.86,0.58,10470.0,Resilient Anchor,2.25,80.09,35.64,0.0975,118.12,Lower Strategic Priority,4.19
2025,Melaka,MY-04,Southern,2.2458,102.2741,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,True,False,99.22,59.888,906.098,6.61,2.5,31.44,71.17,56.0,2656.0,566830.0,222220.0,28.16,4.7,3.046,1966.1,Resilient Anchor,2.5,78.55,31.44,0.0576,71.17,Lower Strategic Priority,6.63
2025,Melaka,MY-04,Southern,2.2458,102.2741,Kelantan,MY-03,East Coast,5.3117,102.004,True,False,342.23,59.714,6512.13,0.92,2.98,25.11,486.94,43.5,6392.0,1399111.0,59329.0,4.07,4.47,90.72,65.8,Emerging / Modest Growth,2.98,74.77,25.11,0.0929,486.94,Lower Strategic Priority,1.07
2025,Melaka,MY-04,Southern,2.2458,102.2741,Perlis,MY-09,Northern,6.4449,100.2048,True,False,520.22,57.367,1474.936,3.89,2.25,35.64,118.12,41.7,1553.0,324884.0,8334.0,2.5,4.59,15.265,375.8,Resilient Anchor,2.25,80.09,35.64,0.0975,118.12,Lower Strategic Priority,3.96
2025,Pulau Pinang,MY-07,Northern,5.4141,100.3288,Negeri Sembilan,MY-05,Central,2.7258,102.243,True,False,366.64,56.642,6547.023,0.87,2.29,37.78,567.6,44.2,11527.0,2154435.0,497085.0,18.75,4.91,20.471,276.7,Resilient Anchor,2.29,86.7,37.78,0.0869,567.6,Lower Strategic Priority,0.93
2025,Pahang,MY-06,East Coast,3.8126,102.3256,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,True,False,120.78,55.202,906.098,6.09,2.5,31.44,71.17,56.0,2656.0,566830.0,222220.0,28.16,4.34,16.31,338.5,Resilient Anchor,2.5,78.55,31.44,0.0576,71.17,Lower Strategic Priority,6.11
2025,Melaka,MY-04,Southern,2.2458,102.2741,Sarawak,MY-13,East Malaysia,2.5574,113.0012,True,True,1192.25,55.149,6329.894,0.87,3.1,44.42,872.6,47.3,28236.0,5760526.0,1222481.0,17.51,7.6,12.389,445.1,Resilient Anchor,3.1,137.85,44.42,0.0955,872.6,Growth Opportunity,2.5
2025,Sabah,MY-12,East Malaysia,5.9788,116.0753,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,True,True,1629.56,53.724,906.098,5.93,2.5,31.44,71.17,56.0,2656.0,566830.0,222220.0,28.16,4.22,22.046,243.7,Resilient Anchor,2.5,78.55,31.44,0.0576,71.17,Lower Strategic Priority,5.95
2025,Sarawak,MY-13,East Malaysia,2.5574,113.0012,Negeri Sembilan,MY-05,Central,2.7258,102.243,True,True,1195.13,51.548,6547.023,0.79,2.29,37.78,567.6,44.2,11527.0,2154435.0,497085.0,18.75,4.47,3.829,1346.3,Resilient Anchor,2.29,86.7,37.78,0.0869,567.6,Lower Strategic Priority,0.85
2025,Sabah,MY-12,East Malaysia,5.9788,116.0753,Melaka,MY-04,Southern,2.2458,102.2741,True,True,1585.67,50.586,7178.691,0.7,2.11,63.0,954.52,46.1,20655.0,3484720.0,1654330.0,32.19,6.73,3.892,1299.7,Resilient Anchor,2.11,132.97,63.0,0.1093,954.52,Lower Strategic Priority,0.72
2025,Johor,MY-01,Southern,1.9344,103.3587,Perlis,MY-09,Northern,6.4449,100.2048,True,False,611.4,50.178,1474.936,3.4,2.25,35.64,118.12,41.7,1553.0,324884.0,8334.0,2.5,4.02,14.57,344.4,Resilient Anchor,2.25,80.09,35.64,0.0975,118.12,Lower Strategic Priority,3.46
2025,Negeri Sembilan,MY-05,Central,2.7258,102.243,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,True,1468.31,47.15,266.78499999999997,17.67,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,8.0,3.347,1408.7,Resilient Anchor,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,17.86
2025,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,Perak,MY-08,Northern,4.694,101.0901,True,False,207.74,46.413,10413.82,0.45,2.44,31.32,795.67,46.4,19572.0,4291891.0,944578.0,18.04,3.55,58.682,79.1,Emerging / Modest Growth,2.44,76.4,31.32,0.0992,795.67,Lower Strategic Priority,0.53
2025,Selangor,MY-10,Central,3.0738,101.5183,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,True,1540.31,46.372,266.78499999999997,17.38,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,7.87,20.089,230.8,Resilient Anchor,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,17.56
2025,Perlis,MY-09,Northern,6.4449,100.2048,Johor,MY-01,Southern,1.9344,103.3587,True,False,611.4,40.988,9821.9,0.42,2.68,42.98,1131.27,54.2,35799.0,7382730.0,3250524.0,30.57,4.72,19.212,213.3,Resilient Anchor,2.68,115.18,42.98,0.1297,1131.27,Lower Strategic Priority,0.64
2025,Pulau Pinang,MY-07,Northern,5.4141,100.3288,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,True,False,315.46,40.206,906.098,4.44,2.5,31.44,71.17,56.0,2656.0,566830.0,222220.0,28.16,3.16,18.296,219.8,Resilient Anchor,2.5,78.55,31.44,0.0576,71.17,Lower Strategic Priority,4.45
2025,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,Pahang,MY-06,East Coast,3.8126,102.3256,True,False,120.78,38.547,11045.98,0.35,2.21,53.78,1312.31,76.3,34401.0,10011366.0,2953226.0,22.78,4.58,60.223,64.0,Emerging / Modest Growth,2.21,118.8,53.78,0.1333,1312.31,Lower Strategic Priority,0.46
2025,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,Kedah,MY-02,Northern,6.1184,100.3685,True,False,384.24,35.052,7124.845,0.49,2.82,29.27,587.96,50.9,18679.0,3121208.0,2109996.0,40.33,2.89,31.273,112.1,Resilient Anchor,2.82,82.52,29.27,0.1065,587.96,Lower Strategic Priority,0.6
2025,Perlis,MY-09,Northern,6.4449,100.2048,Terengganu,MY-11,East Coast,4.881,103.1167,True,False,366.13,33.064,5239.642,0.63,2.76,33.84,489.09,45.6,11314.0,2414955.0,276786.0,10.28,3.09,6.337,521.8,Resilient Anchor,2.76,93.34,33.84,0.0844,489.09,Lower Strategic Priority,0.73
2025,Sarawak,MY-13,East Malaysia,2.5574,113.0012,Johor,MY-01,Southern,1.9344,103.3587,True,True,1073.6,30.223,9821.9,0.31,2.68,42.98,1131.27,54.2,35799.0,7382730.0,3250524.0,30.57,3.48,61.061,49.5,Emerging / Modest Growth,2.68,115.18,42.98,0.1297,1131.27,Lower Strategic Priority,0.47
2025,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,Negeri Sembilan,MY-05,Central,2.7258,102.243,True,True,1468.31,30.209,6547.023,0.46,2.29,37.78,567.6,44.2,11527.0,2154435.0,497085.0,18.75,2.62,0.598,5051.7,Resilient Anchor,2.29,86.7,37.78,0.0869,567.6,Lower Strategic Priority,0.5
2025,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,Selangor,MY-10,Central,3.0738,101.5183,True,False,25.69,29.555,10595.556,0.28,2.31,60.67,1487.46,54.8,35066.0,6296432.0,3614885.0,36.47,4.15,38.607,76.6,Emerging / Modest Growth,2.31,140.39,60.67,0.0944,1487.46,Lower Strategic Priority,0.36
2025,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,W.P. Kuala Lumpur,MY-14,Central,3.139,101.6869,True,False,23.66,27.634,10078.573,0.27,2.33,82.96,1945.36,66.9,66133.0,10353924.0,13383492.0,56.38,5.33,10.222,270.3,Resilient Anchor,2.33,193.02,82.96,0.1151,1945.36,Lower Strategic Priority,0.29
2025,Melaka,MY-04,Southern,2.2458,102.2741,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,True,1476.57,26.775,266.78499999999997,10.04,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,4.54,19.447,137.7,Resilient Anchor,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,10.14
2025,Sarawak,MY-13,East Malaysia,2.5574,113.0012,Kedah,MY-02,Northern,6.1184,100.3685,True,True,1455.33,25.911,7124.845,0.36,2.82,29.27,587.96,50.9,18679.0,3121208.0,2109996.0,40.33,2.14,16.032,161.6,Resilient Anchor,2.82,82.52,29.27,0.1065,587.96,Lower Strategic Priority,0.44
2025,Pahang,MY-06,East Coast,3.8126,102.3256,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,True,1439.73,22.741,266.78499999999997,8.52,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,3.86,8.31,273.7,Resilient Anchor,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,8.61
2025,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,Selangor,MY-10,Central,3.0738,101.5183,True,True,1540.31,21.329,10595.556,0.2,2.31,60.67,1487.46,54.8,35066.0,6296432.0,3614885.0,36.47,2.99,6.542,326.0,Resilient Anchor,2.31,140.39,60.67,0.0944,1487.46,Lower Strategic Priority,0.26
2025,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,Kelantan,MY-03,East Coast,5.3117,102.004,True,True,1464.45,21.278,6512.13,0.33,2.98,25.11,486.94,43.5,6392.0,1399111.0,59329.0,4.07,1.59,0.702,3031.1,Resilient Anchor,2.98,74.77,25.11,0.0929,486.94,Lower Strategic Priority,0.38
2025,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,Melaka,MY-04,Southern,2.2458,102.2741,True,True,1476.57,20.01,7178.691,0.28,2.11,63.0,954.52,46.1,20655.0,3484720.0,1654330.0,32.19,2.66,0.636,3146.2,Resilient Anchor,2.11,132.97,63.0,0.1093,954.52,Lower Strategic Priority,0.28
2025,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,W.P. Kuala Lumpur,MY-14,Central,3.139,101.6869,True,True,1520.65,19.928,10078.573,0.2,2.33,82.96,1945.36,66.9,66133.0,10353924.0,13383492.0,56.38,3.85,2.418,824.2,Resilient Anchor,2.33,193.02,82.96,0.1151,1945.36,Lower Strategic Priority,0.21
2025,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,Johor,MY-01,Southern,1.9344,103.3587,True,True,1368.92,19.247,9821.9,0.2,2.68,42.98,1131.27,54.2,35799.0,7382730.0,3250524.0,30.57,2.22,1.495,1287.4,Resilient Anchor,2.68,115.18,42.98,0.1297,1131.27,Lower Strategic Priority,0.3
2025,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,Melaka,MY-04,Southern,2.2458,102.2741,True,False,99.22,19.15,7178.691,0.27,2.11,63.0,954.52,46.1,20655.0,3484720.0,1654330.0,32.19,2.55,57.371,33.4,Emerging / Modest Growth,2.11,132.97,63.0,0.1093,954.52,Lower Strategic Priority,0.27
2025,Negeri Sembilan,MY-05,Central,2.7258,102.243,Perlis,MY-09,Northern,6.4449,100.2048,True,False,471.21,18.698,1474.936,1.27,2.25,35.64,118.12,41.7,1553.0,324884.0,8334.0,2.5,1.5,3.405,549.1,Resilient Anchor,2.25,80.09,35.64,0.0975,118.12,Lower Strategic Priority,1.29
2025,Sarawak,MY-13,East Malaysia,2.5574,113.0012,Perak,MY-08,Northern,4.694,101.0901,True,True,1342.9,18.356,10413.82,0.18,2.44,31.32,795.67,46.4,19572.0,4291891.0,944578.0,18.04,1.4,1.728,1062.3,Resilient Anchor,2.44,76.4,31.32,0.0992,795.67,Lower Strategic Priority,0.21
2025,Sabah,MY-12,East Malaysia,5.9788,116.0753,Perlis,MY-09,Northern,6.4449,100.2048,True,True,1755.05,14.672,1474.936,0.99,2.25,35.64,118.12,41.7,1553.0,324884.0,8334.0,2.5,1.18,0.333,4406.0,Resilient Anchor,2.25,80.09,35.64,0.0975,118.12,Lower Strategic Priority,1.01
2025,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,Terengganu,MY-11,East Coast,4.881,103.1167,True,False,268.44,14.576,5239.642,0.28,2.76,33.84,489.09,45.6,11314.0,2414955.0,276786.0,10.28,1.36,22.117,65.9,Emerging / Modest Growth,2.76,93.34,33.84,0.0844,489.09,Lower Strategic Priority,0.32
2025,Sarawak,MY-13,East Malaysia,2.5574,113.0012,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,True,True,1256.26,12.667,906.098,1.4,2.5,31.44,71.17,56.0,2656.0,566830.0,222220.0,28.16,0.99,39.81,31.8,Emerging / Modest Growth,2.5,78.55,31.44,0.0576,71.17,Lower Strategic Priority,1.4
2025,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,Kedah,MY-02,Northern,6.1184,100.3685,True,True,1647.0,12.186,7124.845,0.17,2.82,29.27,587.96,50.9,18679.0,3121208.0,2109996.0,40.33,1.01,5.276,231.0,Resilient Anchor,2.82,82.52,29.27,0.1065,587.96,Lower Strategic Priority,0.21
2025,Kelantan,MY-03,East Coast,5.3117,102.004,Perlis,MY-09,Northern,6.4449,100.2048,True,False,235.54,12.1,1474.936,0.82,2.25,35.64,118.12,41.7,1553.0,324884.0,8334.0,2.5,0.97,8.687,139.3,Resilient Anchor,2.25,80.09,35.64,0.0975,118.12,Lower Strategic Priority,0.84
2025,Perlis,MY-09,Northern,6.4449,100.2048,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,True,False,424.72,11.752,906.098,1.3,2.5,31.44,71.17,56.0,2656.0,566830.0,222220.0,28.16,0.92,1.516,775.2,Resilient Anchor,2.5,78.55,31.44,0.0576,71.17,Lower Strategic Priority,1.3
2025,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,Sarawak,MY-13,East Malaysia,2.5574,113.0012,True,False,391.18,11.257,6329.894,0.18,3.1,44.42,872.6,47.3,28236.0,5760526.0,1222481.0,17.51,1.55,4.193,268.5,Resilient Anchor,3.1,137.85,44.42,0.0955,872.6,Growth Opportunity,0.51
2025,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,Pulau Pinang,MY-07,Northern,5.4141,100.3288,True,True,1649.84,10.798,5629.544,0.19,2.65,72.28,1079.52,58.6,28045.0,5293653.0,3472459.0,39.61,2.07,1.467,736.1,Resilient Anchor,2.65,191.76,72.28,0.1271,1079.52,Growth Opportunity,0.2
2025,Sarawak,MY-13,East Malaysia,2.5574,113.0012,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,False,391.18,9.609,266.78499999999997,3.6,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,1.63,20.046,47.9,Emerging / Modest Growth,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,3.64
2025,Sarawak,MY-13,East Malaysia,2.5574,113.0012,Pahang,MY-06,East Coast,3.8126,102.3256,True,True,1193.4,8.759,11045.98,0.08,2.21,53.78,1312.31,76.3,34401.0,10011366.0,2953226.0,22.78,1.04,18.388,47.6,Emerging / Modest Growth,2.21,118.8,53.78,0.1333,1312.31,Lower Strategic Priority,0.1
2025,Pahang,MY-06,East Coast,3.8126,102.3256,Sabah,MY-12,East Malaysia,5.9788,116.0753,True,True,1542.13,7.808,7359.888999999999,0.11,3.15,46.37,1073.57,54.1,27254.0,4445738.0,2900293.0,39.48,1.14,9.789,79.8,Emerging / Modest Growth,3.15,145.87,46.37,0.1101,1073.57,Growth Opportunity,0.43
2025,Kedah,MY-02,Northern,6.1184,100.3685,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,True,1647.0,7.389,266.78499999999997,2.77,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,1.25,1.56,473.7,Resilient Anchor,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,2.8
2025,Melaka,MY-04,Southern,2.2458,102.2741,Sabah,MY-12,East Malaysia,5.9788,116.0753,True,True,1585.67,7.035,7359.888999999999,0.1,3.15,46.37,1073.57,54.1,27254.0,4445738.0,2900293.0,39.48,1.03,14.098,49.9,Emerging / Modest Growth,3.15,145.87,46.37,0.1101,1073.57,Growth Opportunity,0.39
2025,Perlis,MY-09,Northern,6.4449,100.2048,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,True,1667.01,6.994,266.78499999999997,2.62,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,1.19,1.29,542.2,Resilient Anchor,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,2.65
2025,W.P. Kuala Lumpur,MY-14,Central,3.139,101.6869,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,True,1520.65,6.772,266.78499999999997,2.54,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,1.15,33.286,20.3,Emerging / Modest Growth,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,2.56
2025,Terengganu,MY-11,East Coast,4.881,103.1167,Sabah,MY-12,East Malaysia,5.9788,116.0753,True,True,1439.6,6.117,7359.888999999999,0.08,3.15,46.37,1073.57,54.1,27254.0,4445738.0,2900293.0,39.48,0.89,4.92,124.3,Resilient Anchor,3.15,145.87,46.37,0.1101,1073.57,Growth Opportunity,0.34
2025,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,Pahang,MY-06,East Coast,3.8126,102.3256,True,True,1439.73,5.708,11045.98,0.05,2.21,53.78,1312.31,76.3,34401.0,10011366.0,2953226.0,22.78,0.68,0.72,792.8,Resilient Anchor,2.21,118.8,53.78,0.1333,1312.31,Lower Strategic Priority,0.07
2025,Terengganu,MY-11,East Coast,4.881,103.1167,Perlis,MY-09,Northern,6.4449,100.2048,True,False,366.13,5.675,1474.936,0.38,2.25,35.64,118.12,41.7,1553.0,324884.0,8334.0,2.5,0.45,4.232,134.1,Resilient Anchor,2.25,80.09,35.64,0.0975,118.12,Lower Strategic Priority,0.39
2025,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,Perlis,MY-09,Northern,6.4449,100.2048,True,False,424.72,5.634,1474.936,0.38,2.25,35.64,118.12,41.7,1553.0,324884.0,8334.0,2.5,0.45,7.148,78.8,Emerging / Modest Growth,2.25,80.09,35.64,0.0975,118.12,Lower Strategic Priority,0.39
2025,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,Terengganu,MY-11,East Coast,4.881,103.1167,True,True,1342.45,5.35,5239.642,0.1,2.76,33.84,489.09,45.6,11314.0,2414955.0,276786.0,10.28,0.5,1.515,353.1,Resilient Anchor,2.76,93.34,33.84,0.0844,489.09,Lower Strategic Priority,0.12
2025,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,Perlis,MY-09,Northern,6.4449,100.2048,True,True,1667.01,5.148,1474.936,0.35,2.25,35.64,118.12,41.7,1553.0,324884.0,8334.0,2.5,0.41,0.103,4998.1,Resilient Anchor,2.25,80.09,35.64,0.0975,118.12,Lower Strategic Priority,0.36
2025,Terengganu,MY-11,East Coast,4.881,103.1167,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,True,1342.45,4.999,266.78499999999997,1.87,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,0.85,1.854,269.6,Resilient Anchor,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,1.89
2025,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,Pulau Pinang,MY-07,Northern,5.4141,100.3288,True,False,315.46,4.592,5629.544,0.08,2.65,72.28,1079.52,58.6,28045.0,5293653.0,3472459.0,39.61,0.88,16.191,28.4,Emerging / Modest Growth,2.65,191.76,72.28,0.1271,1079.52,Growth Opportunity,0.09
2025,Sarawak,MY-13,East Malaysia,2.5574,113.0012,Perlis,MY-09,Northern,6.4449,100.2048,True,True,1482.63,4.4,1474.936,0.3,2.25,35.64,118.12,41.7,1553.0,324884.0,8334.0,2.5,0.35,0.388,1134.0,Resilient Anchor,2.25,80.09,35.64,0.0975,118.12,Lower Strategic Priority,0.3
2025,Perlis,MY-09,Northern,6.4449,100.2048,Sabah,MY-12,East Malaysia,5.9788,116.0753,True,True,1755.05,4.048,7359.888999999999,0.06,3.15,46.37,1073.57,54.1,27254.0,4445738.0,2900293.0,39.48,0.59,2.623,154.3,Resilient Anchor,3.15,145.87,46.37,0.1101,1073.57,Growth Opportunity,0.22
2025,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,Perak,MY-08,Northern,4.694,101.0901,True,True,1567.75,3.732,10413.82,0.04,2.44,31.32,795.67,46.4,19572.0,4291891.0,944578.0,18.04,0.29,0.47,794.0,Resilient Anchor,2.44,76.4,31.32,0.0992,795.67,Lower Strategic Priority,0.04
2025,Perak,MY-08,Northern,4.694,101.0901,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,True,1567.75,3.518,266.78499999999997,1.32,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,0.6,18.066,19.5,Emerging / Modest Growth,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,1.33
2025,Sarawak,MY-13,East Malaysia,2.5574,113.0012,Terengganu,MY-11,East Coast,4.881,103.1167,True,True,1126.73,3.502,5239.642,0.07,2.76,33.84,489.09,45.6,11314.0,2414955.0,276786.0,10.28,0.33,9.952,35.2,Emerging / Modest Growth,2.76,93.34,33.84,0.0844,489.09,Lower Strategic Priority,0.08
2025,Johor,MY-01,Southern,1.9344,103.3587,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,True,1368.92,3.471,266.78499999999997,1.3,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,0.59,12.935,26.8,Emerging / Modest Growth,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,1.31
2025,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,Sarawak,MY-13,East Malaysia,2.5574,113.0012,True,True,1256.26,3.212,6329.894,0.05,3.1,44.42,872.6,47.3,28236.0,5760526.0,1222481.0,17.51,0.44,3.723,86.3,Emerging / Modest Growth,3.1,137.85,44.42,0.0955,872.6,Growth Opportunity,0.15
2025,Kelantan,MY-03,East Coast,5.3117,102.004,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,True,1464.45,2.559,266.78499999999997,0.96,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,0.43,32.345,7.9,Emerging / Modest Growth,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,0.97
2025,W.P. Putrajaya,MY-16,Central,2.9264,101.6964,W.P. Labuan,MY-15,East Malaysia,5.2831,115.2308,True,True,1523.67,2.292,266.78499999999997,0.86,2.51,67.59,45.28,39.4,2298.0,423944.0,55107.0,11.5,0.39,0.499,459.3,Resilient Anchor,2.51,169.72,67.59,0.1194,45.28,Growth Opportunity,0.87
